Class,Image,Systematics,Otolith_type,Otolith_side,Description,Sampling_location,Depth ,Vernacular name,Habitat
Oreochromis sp,L_O_sp4_Image008.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: round to flattened",,,,shallow marine
Oreochromis sp,L_O_sp4_Image009.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: round to flattened",,,,shallow marine
Oreochromis sp,L_O_sp5_Image001.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image002.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image003.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image004.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image005.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image006.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image007.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image008.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image009.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image010.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp5_Image011.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to lobed ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum round and antirostrum peaked, excisura wide with shallow acute notch. Posterior: irregular",,,,shallow marine
Oreochromis sp,L_O_sp6_Image001.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image002.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image003.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image004.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image005.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image006.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image007.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image008.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image009.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image010.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image011.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image012.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image013.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,L_O_sp6_Image014.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and crenate to dentate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: irregular to round",,,,shallow marine
Oreochromis sp,R_O_sp1Image001.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: elliptic, lobed to sinuate dorsal margin and sinuate to crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: round, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: flattened to round",,,,shallow marine
Oreochromis sp,R_O_sp1Image002.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: elliptic, lobed to sinuate dorsal margin and sinuate to crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: round, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: flattened to round",,,,shallow marine
Oreochromis sp,R_O_sp1Image003.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: elliptic, lobed to sinuate dorsal margin and sinuate to crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: round, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: flattened to round",,,,shallow marine
Oreochromis sp,R_O_sp1Image004.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: elliptic, lobed to sinuate dorsal margin and sinuate to crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: round, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: flattened to round",,,,shallow marine
Oreochromis sp,R_O_sp1Image005.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: elliptic, lobed to sinuate dorsal margin and sinuate to crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: round, Rostrum and antirostrum poorly developed, excisura and notch poorly developed. Posterior: flattened to round",,,,shallow marine
